,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ATTEND16,ATTREL,BOYSGIRLS,BRNAGAIN,CHILD18,CHILDBOY,CHILDGIRL,ISSUE18,MARRIED,PARENTS,TRUMP4,WOMEN,HEALTHPRE18,GUN16,SEXUALHARASS,SEXWED,GUNOWNER12,RELIGN18
15038,60378,The Republican candidate,The Republican candidate,Male,The Republican candidate,40-44,All others,9,Attended college but received no degree,No,All Republicans,Republican,Republican Men,Liberal,Mod./Liberal Republicans,Asian,East,"Cities 50,000-500,000",Other,Version 3,0.7445844411849979,All other races,Non-white,Pennsylvania,Never,All others,"Yes, only girls",No,Yes,No,Yes,The economy,Yes,Men with children,Strongly approve,Very important,The Republican Party,Support,Very serious,Married men,No,Other
15040,60382,The Republican candidate,The Republican candidate,Male,The Republican candidate,60-64,White 60+,1,Associate's degree (AA or AS),No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,Midwest,"Cities 50,000-500,000",Other,Version 3,1.51779115200043,White men,White,Ohio,Once a week or more,Protestant/Attend weekly,No children in home,Yes,No,No,No,The economy,No,Men without children,Strongly approve,Somewhat important,The Republican Party,Oppose,Very serious,Non married men,No,Protestant
15046,60392,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,30-39,White 30-44,17,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,East,Suburbs,White suburban men,Version 3,0.861975729465485,White men,White,Pennsylvania,A few times a month,Catholic/Do not attend weekly,"Yes, both boys and girls",No,Yes,Yes,Yes,Health care,Yes,Men with children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married men,No,Catholic
15051,60403,The Democratic candidate,The Republican candidate,Male,The Democratic candidate,65 or over,White 60+,1,Associate's degree (AA or AS),No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,East,Suburbs,White suburban men,Version 3,1.59992837905884,White men,White,Massachusetts,Once a week or more,Protestant/Attend weekly,No children in home,Yes,No,No,No,Health care,Yes,Men without children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married men,No,Protestant
15061,60420,The Republican candidate,The Republican candidate,Male,The Republican candidate,40-44,White 30-44,5,Attended college but received no degree,No,White Independent,Independent,Independent Men,Conservative,Conservative Independents,White,Midwest,Suburbs,White suburban men,Version 3,1.1099745035171498,White men,White,Ohio,Once a week or more,Catholic/Attend weekly,"Yes, only girls",Yes,Yes,No,Yes,The economy,Yes,Men with children,Strongly approve,Somewhat important,The Republican Party,Support,Very serious,Married men,No,Catholic
15073,60450,The Democratic candidate,The Democratic candidate,Female,Other,60-64,White 60+,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,East,Rural,Other,Version 3,0.267710953950882,White women,White,Maine,Never,All others,No children in home,No,No,No,No,Health care,No,Women without children,Strongly disapprove,Somewhat important,The Democratic Party,Support,Somewhat serious,Non married women,No,Other
15078,60462,The Republican candidate,The Republican candidate,Male,The Republican candidate,25-29,White 18-29,5,Attended college but received no degree,No,White Independent,Something else,Independent Men,Moderate,Moderate Independents,White,Midwest,Suburbs,White suburban men,Version 3,0.9505603909492489,White men,White,Ohio,Never,All others,No children in home,No,No,No,No,Immigration,No,Men without children,Strongly approve,Very important,The Republican Party,Oppose,Somewhat serious,Non married men,Yes,Other
15092,60493,The Republican candidate,The Republican candidate,Male,,30-39,White 30-44,16,Attended college but received no degree,No,All Republicans,Republican,Republican Men,Moderate,Mod./Liberal Republicans,White,Midwest,Suburbs,White suburban men,Version 3,0.827514827251434,White men,White, Illinois,Never,All others,"Yes, only girls",No,Yes,No,Yes,Immigration,No,Men with children,Strongly approve,Somewhat important,The Republican Party,Oppose,Somewhat serious,Non married men,Yes,None
15101,60514,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,25-29,White 18-29,5,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,East,Suburbs,White suburban men,Version 3,0.427764445543289,White men,White,Pennsylvania,Never,All others,No children in home,No,No,No,No,Health care,No,Men without children,Strongly disapprove,Very important,The Democratic Party,Support,Somewhat serious,Non married men,Yes,Jewish
15109,60528,The Republican candidate,The Republican candidate,Female,The Republican candidate,45-49,White 45-59,2,Attended college but received no degree,No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,East,Suburbs,White suburban women,Version 3,0.38511210680007896,White women,White,Maine,Once a week or more,All others,No children in home,Yes,No,No,No,The economy,Yes,Women without children,Strongly approve,Not at all important,The Republican Party,Oppose,Very serious,Married women,Yes,Other Christian
15110,60531,The Republican candidate,The Republican candidate,Female,,25-29,White 18-29,12,Attended college but received no degree,No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,White,Midwest,Suburbs,White suburban women,Version 3,0.954585194587708,White women,White, Illinois,A few times a year,All others,No children in home,No,No,No,No,Health care,No,Women without children,Strongly approve,Somewhat important,The Republican Party,Oppose,Very serious,Non married women,No,Other
15116,60545,The Democratic candidate,,Male,The Democratic candidate,25-29,Latino 18-29,9,Attended college but received no degree,Yes,Latino Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,East,"Cities 10,000-50,000",Other,Version 3,0.7509642839431759,Latino men,Non-white,Pennsylvania,Once a week or more,All others,"Yes, only boys",Yes,Yes,Yes,No,Gun policy,Yes,Men with children,Strongly approve,Very important,The Democratic Party,Support,Very serious,Married men,Yes,Other Christian
15124,60563,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,45-49,Black 45-59,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,Black Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Black,East,"Cities over 500,000",Other,Version 3,0.27973884344101,Black women,Non-white,Pennsylvania,A few times a year,All others,No children in home,Yes,No,No,No,The economy,Yes,Women without children,Strongly disapprove,Very important,The Democratic Party,Support,Somewhat serious,Married women,Yes,Other Christian
15130,60576,The Republican candidate,The Republican candidate,Female,,65 or over,White 60+,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Women,Moderate,Moderate Independents,White,Midwest,Suburbs,White suburban women,Version 3,1.76131820678711,White women,White, Illinois,Never,All others,No children in home,No,No,No,No,Health care,No,Women without children,Strongly approve,Very important,The Republican Party,Oppose,Very serious,Non married women,Yes,None
15137,60591,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,18-24,Latino 18-29,5,Attended college but received no degree,Yes,Latino Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,Hispanic/Latino,Midwest,Suburbs,Other,Version 3,0.517038404941559,Latino women,Non-white,Ohio,A few times a month,Catholic/Do not attend weekly,"Yes, both boys and girls",No,Yes,Yes,Yes,Gun policy,No,Women with children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Non married women,Yes,Catholic
15140,60595,The Democratic candidate,The Democratic candidate,Female,Other,60-64,White 60+,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Women,Liberal,Liberal Independents,White,East,Rural,Other,Version 3,0.115177005529404,White women,White, Vermont,A few times a year,All others,No children in home,No,No,No,No,Health care,Yes,Women without children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married women,No,Other
15141,60598,The Republican candidate,The Republican candidate,Male,The Republican candidate,40-44,White 30-44,8,Never attended college,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,Midwest,Suburbs,White suburban men,Version 3,0.8879796266555791,White men,White,Ohio,A few times a year,All others,"Yes, only boys",Yes,Yes,Yes,No,Immigration,Yes,Men with children,Strongly approve,Somewhat important,The Republican Party,Oppose,Very serious,Married men,Yes,Other Christian
15144,60601,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,25-29,All others,17,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Other,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Asian,East,Suburbs,Other,Version 3,0.548121452331543,All other races,Non-white,Pennsylvania,Once a week or more,Protestant/Attend weekly,No children in home,Yes,No,No,No,Health care,No,Women without children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Non married women,No,Protestant
15147,60608,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,30-39,White 30-44,3,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,"Cities over 500,000",Other,Version 3,0.24744795262813601,White women,White,Pennsylvania,Never,All others,"Yes, only boys",No,Yes,Yes,No,Health care,Yes,Women with children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married women,No,None
15148,60612,Other,Other,Male,Other,18-24,Latino 18-29,2,Attended college but received no degree,Yes,Latino Independent,Independent,Independent Men,Moderate,Moderate Independents,Hispanic/Latino,Midwest,Suburbs,Other,Version 3,1.32930397987366,Latino men,Non-white, Michigan,Never,All others,"Yes, both boys and girls",No,Yes,Yes,Yes,The economy,No,Men with children,Strongly disapprove,Somewhat important,The Democratic Party,Support,Very serious,Non married men,No,None
15149,60617,The Republican candidate,The Democratic candidate,Male,,25-29,White 18-29,12,Attended college but received no degree,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,Midwest,Suburbs,White suburban men,Version 3,1.09252893924713,White men,White, Illinois,Once a week or more,All others,No children in home,Yes,No,No,No,Health care,Yes,Men without children,Somewhat approve,Somewhat important,The Republican Party,Oppose,Somewhat serious,Married men,Yes,Other Christian
15156,60625,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,18-24,White 18-29,6,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,South,Suburbs,White suburban women,Version 3,0.621916830539703,White women,White,Tennessee,A few times a year,Protestant/Do not attend weekly,No children in home,Yes,No,No,No,Immigration,No,Women without children,Strongly disapprove,Very important,The Democratic Party,Oppose,Very serious,Non married women,Yes,Protestant
15172,60658,The Republican candidate,The Republican candidate,Female,The Republican candidate,45-49,White 45-59,8,Associate's degree (AA or AS),No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,White,Midwest,Suburbs,White suburban women,Version 3,0.7758623957633969,White women,White,Ohio,A few times a year,Protestant/Do not attend weekly,"Yes, only girls",Yes,Yes,No,Yes,The economy,Yes,Women with children,Strongly approve,Somewhat important,The Democratic Party,Support,Somewhat serious,Married women,No,Protestant
15176,60664,The Democratic candidate,,Male,The Democratic candidate,45-49,Black 45-59,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,Black Independent,Independent,Independent Men,Moderate,Moderate Independents,Black,East,Suburbs,Other,Version 3,0.7040802240371701,Black men,Non-white,New Jersey,A few times a year,All others,"Yes, only girls",No,Yes,No,Yes,Health care,Yes,Men with children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married men,No,None
15186,60693,The Republican candidate,The Republican candidate,Female,The Republican candidate,40-44,White 30-44,7,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,Midwest,"Cities 50,000-500,000",Other,Version 3,0.930442988872528,White women,White, Michigan,Once a week or more,All others,"Yes, both boys and girls",No,Yes,Yes,Yes,Immigration,Yes,Women with children,Somewhat approve,Not too important,The Republican Party,Oppose,Not too serious,Married women,Yes,Other Christian
