,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,TRACK,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPH,INCOME18GEN,INCWHITE,LGBT,NEC,TAXCUTS18,TRADE18,UNITED18
14476,59043,1,,2,1.0,2,9,1,2,1.0,6,1,2,2,7,2,2,1,3,Version 4,0.35437914729118297,6,2,12,2,1,2,2,3,3,1.0,3.0,2.0,3,3,3,3
14480,59060,2,2.0,1,,8,4,5,2,2.0,3,3,3,1,4,1,2,3,3,Version 4,0.9714825749397281,1,1,11,2,2,3,2,2,2,2.0,1.0,2.0,2,3,2,2
14492,59094,2,2.0,1,2.0,7,4,16,5,2.0,1,2,5,1,2,1,4,1,1,Version 4,2.17894768714905,1,1,36,1,2,1,1,2,1,4.0,2.0,2.0,1,2,2,3
14497,59116,1,2.0,2,1.0,4,10,9,2,1.0,7,3,4,1,4,3,2,2,3,Version 4,0.538437008857727,6,2,33,2,1,2,2,3,3,3.0,4.0,2.0,3,3,3,3
14499,59121,2,2.0,1,2.0,6,3,13,5,2.0,3,3,3,1,4,1,3,2,3,Version 4,1.51925206184387,1,1,8,1,2,1,1,1,1,5.0,2.0,2.0,1,1,1,3
14509,59149,1,1.0,2,1.0,1,13,3,4,2.0,1,2,6,2,2,4,3,2,3,Version 4,0.728168606758118,7,2,8,2,1,2,2,2,3,3.0,4.0,1.0,3,2,3,3
14511,59152,2,2.0,1,2.0,1,9,12,3,1.0,1,2,5,2,2,3,3,1,3,Version 4,1.30686044692993,5,2,8,1,2,1,1,2,1,2.0,3.0,2.0,2,2,2,1
14521,59176,2,2.0,2,2.0,6,7,8,4,2.0,1,2,6,3,1,2,3,1,3,Version 4,0.8038164973258969,4,2,8,2,1,4,1,2,2,4.0,4.0,2.0,2,2,2,2
14529,59198,2,,1,2.0,8,4,1,2,2.0,2,1,1,3,5,1,2,1,1,Version 4,1.1816326379776,1,1,12,1,2,1,1,1,1,1.0,1.0,2.0,1,2,2,1
14530,59201,1,1.0,2,1.0,1,9,3,5,1.0,6,1,2,2,7,1,3,2,3,Version 4,0.728168606758118,6,2,8,1,1,2,2,2,2,3.0,4.0,2.0,2,2,2,3
14532,59208,2,2.0,2,1.0,5,11,9,2,1.0,6,1,2,1,5,3,2,2,3,Version 4,0.8649151921272281,6,2,33,2,1,4,1,2,2,3.0,4.0,2.0,2,2,2,3
14537,59219,1,1.0,1,3.0,3,2,1,5,2.0,2,1,1,2,7,1,4,4,3,Version 4,0.0819308683276176,1,1,43,2,1,2,2,1,3,3.0,2.0,2.0,2,2,3,3
14538,59220,1,1.0,1,3.0,3,2,1,5,2.0,2,1,1,2,7,1,4,4,3,Version 4,0.0819308683276176,1,1,43,2,1,2,2,1,3,3.0,2.0,2.0,2,2,3,3
14539,59221,2,2.0,2,,8,4,6,1,2.0,1,2,6,1,2,1,2,1,2,Version 4,1.4514050483703602,2,1,11,1,2,3,2,1,2,4.0,2.0,2.0,1,1,2,3
14541,59225,2,,1,,8,4,9,1,2.0,3,3,3,3,3,1,3,5,3,Version 4,1.11355328559875,1,1,31,1,2,1,1,1,1,1.0,1.0,2.0,2,1,2,3
14547,59241,2,,2,2.0,1,13,1,1,2.0,8,4,4,1,4,4,3,1,3,Version 4,0.503675282001495,7,2,44,2,2,1,1,2,1,1.0,3.0,1.0,3,1,2,3
14551,59257,2,2.0,1,2.0,6,3,2,4,2.0,1,2,5,1,2,1,2,2,3,Version 4,1.05799424648285,1,1,33,2,2,1,1,1,2,1.0,1.0,2.0,2,2,3,3
14558,59270,1,1.0,1,1.0,1,1,9,2,2.0,3,3,3,2,6,1,2,1,1,Version 4,0.816376388072968,1,1,33,2,2,3,2,3,3,1.0,1.0,1.0,4,3,3,3
14572,59307,2,2.0,2,,4,2,6,4,2.0,1,2,6,3,1,1,2,1,2,Version 4,0.816481351852417,2,1,11,1,2,1,1,1,2,3.0,2.0,2.0,1,1,2,2
14574,59311,2,2.0,2,2.0,4,2,12,2,2.0,3,4,4,3,3,1,3,1,2,Version 4,1.96480822563171,2,1,8,1,2,1,1,1,1,3.0,2.0,2.0,2,2,2,3
14575,59314,1,1.0,1,1.0,3,6,15,4,2.0,5,3,3,1,4,2,2,1,3,Version 4,0.40288704633712796,3,2,33,1,1,2,2,2,2,2.0,3.0,2.0,2,3,3,3
14578,59322,1,1.0,1,1.0,3,2,9,1,2.0,2,1,1,2,7,1,2,1,1,Version 4,0.9532871842384342,1,1,33,2,1,2,2,3,3,1.0,1.0,2.0,2,3,3,3
14580,59326,1,1.0,1,1.0,3,2,3,5,2.0,2,1,1,2,7,1,3,2,3,Version 4,0.7920044064521791,1,1,8,2,1,2,2,2,3,3.0,2.0,2.0,2,2,2,3
14590,59356,2,2.0,1,2.0,7,4,17,5,2.0,1,2,5,3,1,1,4,1,1,Version 4,2.05789494514465,1,1,36,1,2,1,1,2,1,5.0,2.0,2.0,2,1,1,4
14592,59360,2,2.0,2,1.0,3,2,9,2,2.0,3,4,4,1,4,1,2,2,3,Version 4,0.8649151921272281,2,1,33,2,2,1,1,1,2,2.0,1.0,2.0,3,2,1,3
14600,59376,1,1.0,1,1.0,6,3,8,1,2.0,2,1,1,1,5,1,2,1,1,Version 4,0.482998847961426,1,1,33,2,1,2,2,2,2,3.0,2.0,1.0,2,2,3,3
14610,59402,1,2.0,1,1.0,3,6,15,5,2.0,5,3,3,2,6,2,2,1,3,Version 4,0.40288704633712796,3,2,33,2,1,2,2,1,3,2.0,3.0,2.0,3,2,3,3
14614,59411,1,,2,1.0,2,5,8,4,2.0,4,1,2,1,5,2,3,2,3,Version 4,0.28467157483100897,4,2,44,2,1,2,2,3,2,3.0,4.0,2.0,3,3,3,3
14626,59433,3,1.0,2,1.0,1,9,3,3,1.0,7,3,4,3,3,3,3,2,3,Version 4,1.0041798353195202,6,2,8,1,1,2,2,2,4,1.0,3.0,2.0,2,2,2,3
14633,59461,1,3.0,1,,2,9,5,2,1.0,7,3,3,2,6,3,2,3,3,Version 4,0.29135382175445595,5,2,11,2,1,2,2,2,3,2.0,3.0,1.0,3,2,2,1
14635,59463,2,2.0,1,2.0,4,2,3,3,2.0,3,4,3,1,4,1,4,3,3,Version 4,0.34199732542038,1,1,36,1,2,1,1,1,2,3.0,2.0,2.0,2,1,2,3
14636,59465,1,,2,1.0,1,1,1,4,2.0,3,3,4,1,4,1,4,4,3,Version 4,0.737810850143433,2,1,45,2,2,3,2,2,2,4.0,2.0,2.0,2,3,3,3
14642,59474,1,1.0,2,,4,2,16,1,2.0,2,1,2,1,5,1,2,1,2,Version 4,0.51515406370163,2,1,11,1,1,2,2,2,2,3.0,2.0,2.0,2,2,2,1
14643,59480,2,2.0,1,,3,2,6,4,2.0,1,2,5,1,2,1,2,1,1,Version 4,0.713391602039337,1,1,11,1,1,4,1,1,2,5.0,2.0,2.0,2,2,2,3
14648,59489,1,1.0,2,1.0,4,2,17,5,2.0,2,1,2,1,5,1,4,1,2,Version 4,1.19718849658966,2,1,36,2,1,2,2,2,2,5.0,2.0,2.0,3,3,3,3
14649,59490,2,2.0,2,2.0,3,2,11,4,2.0,1,2,6,3,1,1,4,1,2,Version 4,1.98555839061737,2,1,36,1,2,1,1,1,1,2.0,1.0,2.0,1,1,1,1
14657,59513,1,1.0,1,1.0,6,3,14,1,2.0,2,1,1,3,5,1,4,5,3,Version 4,0.5140095353126529,1,1,36,2,1,2,2,3,3,3.0,2.0,2.0,3,4,4,3
14665,59532,1,1.0,1,,6,3,1,4,2.0,3,3,3,2,6,1,2,1,1,Version 4,0.564545035362244,1,1,11,2,1,2,2,2,3,4.0,2.0,2.0,3,3,2,3
14667,59542,1,1.0,1,1.0,1,1,16,4,2.0,3,3,3,1,4,1,4,1,1,Version 4,0.806060969829559,1,1,36,1,1,4,1,2,2,4.0,2.0,2.0,3,2,2,3
14668,59545,2,2.0,2,,6,3,17,4,2.0,3,3,4,1,4,1,2,5,3,Version 4,0.816481351852417,2,1,11,2,1,2,2,1,2,4.0,2.0,2.0,2,2,3,3
14673,59552,1,2.0,1,,1,1,5,4,2.0,2,1,1,1,5,1,2,3,3,Version 4,0.29135382175445595,1,1,11,2,1,2,2,1,3,5.0,2.0,2.0,3,2,1,3
14676,59559,1,,1,3.0,7,4,1,5,2.0,2,1,1,3,5,1,4,4,3,Version 4,1.17030787467957,1,1,45,1,1,4,1,1,4,2.0,1.0,1.0,1,1,1,1
14677,59560,1,,1,3.0,7,4,1,5,2.0,2,1,1,3,5,1,4,4,3,Version 4,1.17030787467957,1,1,45,1,1,4,1,1,4,2.0,1.0,1.0,1,1,1,1
14678,59561,1,1.0,2,1.0,6,3,4,1,2.0,2,1,2,2,7,1,2,5,3,Version 4,0.658089637756348,2,1,33,2,1,2,2,2,3,2.0,1.0,2.0,3,3,3,3
14687,59577,2,2.0,1,2.0,3,2,9,3,2.0,1,2,5,1,2,1,4,5,3,Version 4,0.847508549690247,1,1,36,1,2,1,1,1,2,2.0,1.0,2.0,2,1,1,1
14688,59578,3,,1,,6,13,9,3,2.0,8,3,3,1,4,4,3,5,3,Version 4,0.6532734632492071,7,2,31,2,2,3,2,2,2,1.0,3.0,2.0,2,2,2,2
14695,59595,1,1.0,2,1.0,4,2,13,5,2.0,3,3,4,1,4,1,3,2,3,Version 4,1.3544174432754499,2,1,8,2,1,2,2,1,3,5.0,2.0,2.0,2,2,3,3
14698,59605,2,2.0,2,2.0,2,1,8,1,,1,2,6,3,1,1,3,1,2,Version 4,0.9173014163970951,2,1,8,1,2,1,1,1,1,2.0,1.0,2.0,2,1,1,3
14713,59637,1,1.0,1,,2,1,5,4,2.0,2,1,1,2,7,1,2,3,3,Version 4,0.29135382175445595,1,1,11,2,1,2,2,2,3,2.0,1.0,2.0,3,2,2,3
14714,59638,1,1.0,1,,2,1,5,4,2.0,2,1,1,2,7,1,2,3,3,Version 4,0.29135382175445595,1,1,11,2,1,2,2,2,3,2.0,1.0,2.0,3,2,2,3
14722,59656,2,1.0,1,,4,2,16,2,2.0,1,2,5,1,2,1,2,1,1,Version 4,0.7230319976806641,1,1,11,1,2,1,1,1,2,2.0,1.0,2.0,2,2,2,3
14727,59664,2,2.0,2,2.0,4,2,11,4,2.0,1,2,6,1,2,1,4,1,2,Version 4,1.98555839061737,2,1,36,1,2,1,1,2,1,4.0,2.0,2.0,1,1,2,2
14730,59676,1,1.0,1,1.0,2,9,3,5,1.0,6,1,1,1,5,3,4,3,3,Version 4,0.194021821022034,5,2,36,2,1,2,2,3,3,3.0,4.0,2.0,4,3,3,3
14736,59693,2,2.0,2,2.0,4,2,5,3,2.0,1,2,6,1,2,1,2,1,2,Version 4,1.1099745035171498,2,1,33,1,2,1,1,1,2,4.0,2.0,2.0,1,1,1,3
14746,59717,1,1.0,1,,3,2,17,4,2.0,2,1,1,1,5,1,2,5,3,Version 4,0.444108754396439,1,1,11,2,1,5,3,3,2,3.0,2.0,2.0,3,3,3,2
14753,59735,1,,1,1.0,6,3,2,1,2.0,2,1,1,3,5,1,4,5,3,Version 4,1.5516792535781898,1,1,45,2,1,2,2,3,3,2.0,1.0,2.0,3,3,3,3
14758,59747,1,1.0,1,1.0,1,1,12,2,2.0,2,1,1,1,5,1,2,3,3,Version 4,0.392687380313873,1,1,33,2,1,2,2,2,2,3.0,2.0,2.0,3,2,2,3
14766,59768,1,1.0,1,,5,3,17,2,2.0,3,3,3,1,4,1,2,5,3,Version 4,0.444108754396439,1,1,11,2,1,2,2,2,3,3.0,2.0,2.0,3,3,3,3
14770,59779,2,2.0,1,2.0,5,3,11,3,2.0,3,3,3,1,4,1,4,1,1,Version 4,1.61026632785797,1,1,36,1,2,1,1,2,1,4.0,2.0,2.0,2,1,1,3
14771,59783,2,2.0,2,2.0,4,2,5,5,2.0,1,2,6,3,1,1,2,1,2,Version 4,1.1099745035171498,2,1,33,1,2,1,1,1,2,3.0,2.0,2.0,1,1,1,2
14774,59792,2,2.0,2,2.0,6,3,15,1,2.0,1,2,6,3,1,1,2,1,2,Version 4,0.8649151921272281,2,1,33,1,2,1,1,1,1,4.0,2.0,2.0,2,1,1,4
14776,59795,1,1.0,1,1.0,3,2,1,5,2.0,2,1,1,2,7,1,2,2,3,Version 4,0.464421957731247,1,1,33,2,1,2,2,3,3,2.0,1.0,2.0,3,2,3,3
14795,59839,2,2.0,1,2.0,6,3,5,3,2.0,1,2,5,3,1,1,2,1,1,Version 4,0.969828009605408,1,1,33,1,2,1,1,2,1,5.0,2.0,2.0,2,2,1,2
14796,59842,2,2.0,2,2.0,6,3,14,1,2.0,1,2,6,3,1,1,4,5,3,Version 4,0.875981688499451,2,1,36,1,1,4,1,1,2,2.0,1.0,2.0,1,2,1,2
14799,59851,1,1.0,1,1.0,5,7,1,1,2.0,1,2,5,1,2,2,2,2,3,Version 4,0.39772182703018205,3,2,33,2,1,2,2,2,3,2.0,3.0,2.0,3,3,3,3
14808,59874,1,1.0,2,,5,7,3,3,2.0,4,1,2,2,7,2,2,1,3,Version 4,0.48965951800346397,4,2,11,2,1,2,2,1,3,2.0,3.0,2.0,1,3,2,1
14814,59887,2,2.0,1,2.0,4,2,5,4,2.0,1,2,5,1,2,1,2,1,1,Version 4,0.969828009605408,1,1,33,1,2,1,1,1,1,5.0,2.0,2.0,1,2,1,1
14818,59902,1,1.0,1,,1,9,17,3,1.0,6,1,1,2,7,3,2,5,3,Version 4,0.38032600283622703,5,2,11,2,1,2,2,2,3,3.0,4.0,2.0,3,2,3,3
14820,59907,1,1.0,1,,7,4,6,5,2.0,2,1,1,2,7,1,2,1,1,Version 4,0.789462864398956,1,1,11,2,1,2,2,2,3,4.0,2.0,2.0,2,3,3,3
14835,59943,2,2.0,2,2.0,4,10,9,2,1.0,7,3,4,3,3,3,4,5,3,Version 4,1.04503071308136,6,2,36,1,2,1,1,2,1,3.0,4.0,2.0,1,2,2,3
14837,59946,1,2.0,2,3.0,2,5,1,1,2.0,5,3,4,2,6,2,4,5,3,Version 4,0.0820879861712456,4,2,43,2,1,2,2,2,2,1.0,3.0,2.0,2,2,3,1
14850,59977,1,1.0,1,1.0,1,1,14,1,2.0,2,1,1,2,7,1,2,1,1,Version 4,0.436933845281601,1,1,33,2,1,2,2,3,2,4.0,2.0,1.0,2,2,2,3
14855,59985,2,2.0,2,2.0,4,2,1,3,2.0,1,2,6,3,1,1,4,5,3,Version 4,0.103550121188164,2,1,43,1,2,1,1,2,2,3.0,2.0,2.0,3,2,2,2
14858,59988,2,1.0,2,2.0,5,3,13,4,2.0,2,1,2,1,5,1,2,1,2,Version 4,0.912307858467102,2,1,33,1,2,1,1,1,2,4.0,2.0,2.0,2,1,1,2
14861,59995,1,1.0,2,,6,3,1,5,2.0,3,3,4,1,4,1,2,1,2,Version 4,0.646125495433807,2,1,11,1,1,2,2,2,3,4.0,2.0,2.0,3,2,3,3
14866,60005,1,1.0,2,3.0,4,2,1,4,2.0,2,1,2,2,7,1,4,5,3,Version 4,0.215250611305237,2,1,17,2,1,2,2,1,3,5.0,2.0,2.0,2,1,3,3
14868,60010,2,2.0,2,2.0,3,6,15,4,2.0,5,4,4,2,6,2,2,1,3,Version 4,0.658727169036865,4,2,33,1,1,4,1,3,1,4.0,4.0,1.0,4,2,3,3
14887,60050,2,2.0,2,,1,1,1,4,2.0,1,2,6,1,2,1,2,1,2,Version 4,0.888837099075317,2,1,11,1,2,1,1,1,1,2.0,1.0,2.0,2,1,1,3
14888,60054,1,1.0,2,1.0,6,3,9,1,2.0,2,1,2,1,5,1,4,4,3,Version 4,0.957750916481018,2,1,36,2,1,2,2,2,3,3.0,2.0,2.0,3,2,3,3
14889,60055,1,,1,1.0,4,2,2,1,2.0,2,1,1,3,5,1,4,5,3,Version 4,1.5516792535781898,1,1,45,2,1,2,2,2,2,3.0,2.0,2.0,3,2,2,3
14898,60073,1,1.0,2,1.0,6,3,9,4,2.0,1,2,6,1,2,1,4,5,3,Version 4,0.7561190724372859,2,1,36,3,1,4,1,2,2,3.0,2.0,2.0,2,2,2,3
14900,60076,1,1.0,2,,6,7,1,1,2.0,4,1,2,1,5,2,3,2,3,Version 4,0.173972845077515,4,2,9,2,1,2,2,3,2,1.0,3.0,2.0,3,2,2,3
14903,60081,1,1.0,1,1.0,6,3,17,4,2.0,1,2,5,1,2,1,4,1,1,Version 4,0.69905298948288,1,1,36,2,1,2,2,2,3,5.0,2.0,2.0,2,3,3,3
14907,60087,1,1.0,1,2.0,8,8,1,4,2.0,5,3,3,3,3,2,2,2,3,Version 4,0.628763258457184,3,2,33,2,2,3,2,2,3,2.0,3.0,2.0,3,3,2,3
14909,60092,2,2.0,1,2.0,4,2,5,4,2.0,1,2,5,3,1,1,2,1,1,Version 4,0.969828009605408,1,1,33,2,3,5,3,1,2,2.0,1.0,2.0,2,2,2,3
14924,60121,1,1.0,1,1.0,6,3,14,3,2.0,2,1,1,1,5,1,4,5,3,Version 4,0.5140095353126529,1,1,36,1,1,4,1,3,2,2.0,1.0,2.0,2,1,1,3
14929,60130,2,2.0,2,2.0,2,1,2,4,2.0,1,2,6,3,1,1,4,1,2,Version 4,0.372339278459549,2,1,17,1,2,1,1,1,1,2.0,1.0,2.0,2,1,1,3
14932,60136,2,2.0,2,2.0,3,2,9,4,2.0,3,4,4,3,3,1,4,2,3,Version 4,0.7445844411849979,2,1,36,1,2,3,2,1,2,3.0,2.0,2.0,1,1,1,2
14935,60146,2,2.0,2,,1,1,1,1,2.0,1,2,6,3,1,1,2,1,2,Version 4,0.888837099075317,2,1,11,1,2,1,1,1,1,4.0,2.0,2.0,2,1,1,1
14939,60152,2,2.0,1,2.0,3,2,8,4,2.0,1,2,5,1,2,1,2,1,1,Version 4,0.7758623957633969,1,1,33,1,2,1,1,2,1,3.0,2.0,2.0,2,2,1,3
14940,60155,1,1.0,1,1.0,6,7,3,2,2.0,4,1,1,1,5,2,4,3,3,Version 4,0.27973884344101,3,2,36,2,1,2,2,2,3,4.0,4.0,2.0,2,1,2,3
14949,60169,1,2.0,1,,4,6,3,5,2.0,5,3,3,1,4,2,2,1,3,Version 4,0.481072545051575,3,2,11,2,2,3,2,3,3,1.0,3.0,2.0,2,2,3,3
14956,60185,2,2.0,1,2.0,6,3,14,4,2.0,1,2,5,3,1,1,4,5,3,Version 4,0.7104116082191471,1,1,36,2,2,1,1,2,2,3.0,2.0,2.0,2,1,2,3
14960,60204,1,1.0,1,1.0,3,2,3,4,2.0,3,4,3,2,6,1,4,3,3,Version 4,0.24744795262813601,1,1,36,2,1,2,2,3,3,2.0,1.0,2.0,4,3,3,3
14962,60206,1,1.0,1,1.0,3,2,5,5,2.0,3,3,3,1,4,1,4,1,1,Version 4,0.791135013103485,1,1,19,2,1,2,2,2,3,4.0,2.0,2.0,2,2,4,3
14973,60231,2,2.0,2,2.0,6,3,9,2,2.0,3,3,4,3,3,1,4,2,3,Version 4,0.7445844411849979,2,1,36,1,2,1,1,2,1,3.0,2.0,2.0,1,1,2,3
14986,60263,1,1.0,1,,6,13,1,1,2.0,8,1,1,1,5,4,3,2,3,Version 4,0.215939566493034,7,2,9,2,1,2,2,3,3,2.0,3.0,1.0,4,3,3,3
14999,60293,1,1.0,2,,6,3,16,2,2.0,3,4,4,1,4,1,2,1,2,Version 4,0.51515406370163,2,1,11,1,2,5,3,2,2,4.0,2.0,2.0,2,3,2,2
15005,60306,1,1.0,2,3.0,5,3,1,4,2.0,2,1,2,1,5,1,4,5,3,Version 4,0.215250611305237,2,1,17,2,1,2,2,2,3,3.0,2.0,2.0,2,2,2,3
15010,60318,1,1.0,1,,3,2,12,2,2.0,3,4,3,1,4,1,2,1,1,Version 4,0.6939199566841129,1,1,11,2,2,3,2,1,2,2.0,1.0,2.0,4,3,3,3
15013,60323,2,2.0,2,2.0,6,3,9,2,2.0,3,3,4,3,3,1,4,2,3,Version 4,0.7445844411849979,2,1,36,1,2,1,1,2,1,3.0,2.0,2.0,1,1,2,3
15019,60339,1,1.0,1,,8,4,1,1,2.0,2,1,1,1,5,1,3,2,3,Version 4,0.384904354810715,1,1,9,2,1,2,2,2,2,2.0,1.0,1.0,3,2,3,3
15020,60340,1,1.0,1,,8,4,1,1,2.0,2,1,1,1,5,1,3,2,3,Version 4,0.384904354810715,1,1,9,2,1,2,2,2,2,2.0,1.0,1.0,3,2,3,3
15024,60348,1,1.0,2,3.0,2,1,1,2,2.0,3,3,4,1,4,1,4,5,3,Version 4,0.0726123824715614,2,1,43,2,1,2,2,2,3,3.0,2.0,2.0,3,3,2,1
15028,60356,2,2.0,1,2.0,3,2,2,3,2.0,1,2,5,3,1,1,4,1,1,Version 4,0.38511210680007896,1,1,17,2,2,1,1,1,2,5.0,2.0,2.0,2,3,2,3
15034,60369,2,2.0,1,2.0,1,1,14,2,2.0,1,2,5,1,2,1,4,5,3,Version 4,0.557027697563171,1,1,36,2,2,1,1,3,1,3.0,2.0,2.0,3,3,1,3
15036,60375,1,1.0,1,,2,5,3,4,2.0,4,1,1,1,5,2,2,1,3,Version 4,0.481072545051575,3,2,11,1,1,2,2,2,3,2.0,3.0,2.0,3,2,3,2
15042,60384,1,1.0,1,1.0,2,9,9,3,1.0,6,1,1,1,5,3,4,4,3,Version 4,0.609023869037628,5,2,36,2,1,2,2,3,3,2.0,3.0,1.0,3,2,2,3
15047,60394,2,2.0,2,,2,1,12,4,2.0,1,2,6,1,2,1,2,1,2,Version 4,1.09252893924713,2,1,11,3,2,1,1,1,2,3.0,2.0,2.0,2,2,1,2
15052,60404,1,2.0,1,1.0,3,2,5,5,2.0,3,3,3,2,6,1,4,1,1,Version 4,0.791135013103485,1,1,19,2,2,3,2,2,3,5.0,2.0,2.0,2,3,2,3
15054,60410,2,2.0,1,,6,3,3,4,2.0,1,2,5,1,2,1,2,1,1,Version 4,0.990821599960327,1,1,11,1,2,1,1,3,2,3.0,2.0,2.0,3,3,2,3
15055,60411,1,1.0,2,1.0,5,3,9,4,2.0,1,2,6,1,2,1,4,2,3,Version 4,0.53873485326767,2,1,36,2,1,2,2,3,3,3.0,2.0,2.0,2,1,2,3
15056,60412,1,1.0,2,1.0,6,3,14,5,2.0,2,1,2,2,7,1,2,1,2,Version 4,0.583938717842102,2,1,33,2,1,2,2,2,3,5.0,2.0,2.0,1,1,2,3
15059,60416,2,2.0,1,2.0,3,2,9,2,2.0,1,2,5,1,2,1,4,5,3,Version 4,0.847508549690247,1,1,36,1,2,1,1,2,2,3.0,2.0,2.0,3,2,2,3
15060,60417,2,2.0,1,2.0,3,2,9,2,2.0,1,2,5,1,2,1,4,5,3,Version 4,0.847508549690247,1,1,36,1,2,1,1,2,2,3.0,2.0,2.0,3,2,2,3
15062,60425,2,1.0,1,,6,3,16,4,2.0,1,2,5,1,2,1,2,1,1,Version 4,0.7230319976806641,1,1,11,1,2,1,1,1,2,4.0,2.0,2.0,2,3,2,2
15071,60442,1,1.0,1,1.0,1,1,12,2,2.0,3,3,3,1,4,1,2,3,3,Version 4,0.392687380313873,1,1,33,2,1,2,2,1,3,4.0,2.0,2.0,3,2,1,1
15072,60443,1,1.0,2,1.0,2,1,8,4,2.0,3,3,4,1,4,1,4,1,2,Version 4,0.44464987516403204,2,1,36,2,1,2,2,1,3,3.0,2.0,2.0,2,2,2,3
15074,60455,1,2.0,2,1.0,6,3,1,4,2.0,3,3,4,2,6,1,4,1,2,Version 4,1.04326295852661,2,1,19,2,1,2,2,1,3,4.0,2.0,2.0,2,2,2,3
15077,60461,1,2.0,1,1.0,6,3,13,2,2.0,2,1,1,1,5,1,2,1,1,Version 4,0.4962317049503329,1,1,33,1,1,2,2,1,1,1.0,1.0,2.0,2,3,2,2
15079,60464,2,2.0,2,2.0,3,2,8,2,2.0,3,3,4,1,4,1,2,1,2,Version 4,0.8879796266555791,2,1,33,3,3,5,3,1,1,1.0,1.0,2.0,2,4,4,4
15088,60487,1,1.0,2,,3,2,12,1,2.0,2,1,2,2,7,1,2,1,2,Version 4,0.7941958904266361,2,1,11,2,1,2,2,1,2,1.0,1.0,2.0,1,3,2,3
15089,60488,1,1.0,2,1.0,3,2,14,4,2.0,2,1,2,2,7,1,4,5,3,Version 4,0.6338056921958921,2,1,36,2,1,2,2,2,3,3.0,2.0,2.0,2,1,3,3
15091,60492,2,2.0,2,,6,3,3,4,2.0,1,2,6,3,1,1,2,1,2,Version 4,1.1340018510818501,2,1,11,1,2,1,1,2,1,4.0,2.0,2.0,2,3,2,3
15094,60496,1,,1,1.0,4,2,1,3,2.0,2,1,1,2,7,1,4,1,1,Version 4,0.5050894021987921,1,1,28,2,1,2,2,1,3,3.0,2.0,2.0,3,3,2,3
15096,60501,2,2.0,1,2.0,7,4,9,1,2.0,1,2,5,3,1,1,4,4,3,Version 4,1.64631593227386,1,1,36,1,2,1,1,1,1,2.0,1.0,2.0,2,1,2,4
15097,60507,1,1.0,2,1.0,1,1,12,2,2.0,2,1,2,1,5,1,2,3,3,Version 4,0.4494332671165471,2,1,33,2,1,2,2,1,3,3.0,2.0,2.0,2,2,3,3
15098,60508,2,1.0,2,1.0,1,1,8,4,2.0,1,2,6,1,2,1,4,1,2,Version 4,0.61454975605011,2,1,36,2,1,2,2,2,2,3.0,2.0,2.0,2,3,2,3
15103,60516,1,2.0,1,1.0,3,2,5,1,2.0,2,1,1,1,5,1,4,1,1,Version 4,0.791135013103485,1,1,19,1,1,4,1,1,2,5.0,2.0,2.0,2,1,2,3
15106,60522,1,2.0,2,,1,5,1,2,2.0,4,1,2,3,5,2,2,3,3,Version 4,0.26865091919899,4,2,11,3,1,4,1,2,1,1.0,3.0,2.0,2,2,2,4
15111,60536,1,1.0,1,3.0,3,2,1,4,2.0,3,3,3,2,6,1,4,5,3,Version 4,0.07510329782962799,1,1,43,2,1,2,2,1,3,2.0,1.0,2.0,4,3,2,3
15112,60539,1,1.0,1,1.0,3,2,8,5,2.0,2,1,1,2,7,1,2,1,1,Version 4,0.482998847961426,1,1,33,2,1,2,2,2,3,3.0,2.0,2.0,2,2,2,3
15120,60551,1,2.0,1,1.0,5,3,5,3,2.0,3,3,3,1,4,1,4,1,1,Version 4,0.791135013103485,1,1,19,2,1,2,2,2,3,3.0,2.0,2.0,2,3,3,3
15127,60569,1,1.0,1,,8,4,12,5,2.0,2,1,1,2,7,1,2,1,1,Version 4,1.23353576660156,1,1,11,2,1,2,2,2,3,1.0,1.0,2.0,2,2,2,3
15135,60583,2,1.0,1,1.0,2,1,1,4,2.0,2,1,1,2,7,1,4,5,3,Version 4,0.153049781918526,1,1,17,2,1,2,2,2,3,3.0,2.0,2.0,1,2,3,3
15139,60594,1,2.0,1,1.0,1,1,5,5,2.0,2,1,1,2,7,1,4,1,1,Version 4,0.620322227478027,1,1,19,2,1,2,2,3,3,2.0,1.0,1.0,3,3,2,3
15145,60603,1,1.0,1,,3,6,1,2,2.0,4,1,1,1,5,2,2,3,3,Version 4,0.26865091919899,3,2,11,2,1,2,2,2,3,2.0,3.0,2.0,3,3,3,3
15150,60618,2,2.0,2,2.0,6,3,2,1,2.0,3,3,4,3,3,1,4,1,2,Version 4,0.474867165088654,2,1,17,1,2,1,1,2,2,3.0,2.0,2.0,1,2,1,3
15151,60619,2,2.0,2,2.0,6,3,2,1,2.0,3,3,4,3,3,1,4,1,2,Version 4,0.474867165088654,2,1,17,1,2,1,1,2,2,3.0,2.0,2.0,1,2,1,3
