,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ELECTSECFOREIGN18,KAVANAUGH18,TRUMP4,VOTE2016,TRUMPFP18,CONTROLHOUSE,VETVOTER,FTVOTER18,ABORTION18
14970,60224,The Democratic candidate,The Democratic candidate,Female,,25-29,White 18-29,12,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,Midwest,Suburbs,White suburban women,Version 1,0.5942593812942499,White women,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
14974,60232,The Republican candidate,The Republican candidate,Female,The Republican candidate,40-44,White 30-44,5,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,Midwest,Suburbs,White suburban women,Version 1,0.969828009605408,White women,White,Ohio,Yes,Support,Somewhat approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
14976,60237,The Democratic candidate,The Democratic candidate,Female,,60-64,Black 60+,3,Attended college but received no degree,No,Black Democrat,Democrat,Democratic Women,Conservative,Mod/Conserv. Democrats,Black,Midwest,Suburbs,Other,Version 1,0.760533452033997,Black women,Non-white, Illinois,No,Support,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
14977,60241,The Republican candidate,The Republican candidate,Female,,30-39,White 30-44,16,Associate's degree (AA or AS),No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,Midwest,Suburbs,White suburban women,Version 1,0.7230319976806641,White women,White, Illinois,Omit,Oppose,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
14979,60246,The Democratic candidate,The Democratic candidate,Female,,65 or over,White 60+,5,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,Midwest,"Cities over 500,000",Other,Version 1,1.10100710391998,White women,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
14980,60248,The Democratic candidate,The Democratic candidate,Female,,40-44,Black 30-44,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,Black Independent,Independent,Independent Women,Moderate,Moderate Independents,Black,Midwest,Suburbs,Other,Version 1,0.483465254306793,Black women,Non-white, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
14981,60255,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,60-64,Latino 60+,5,Attended college but received no degree,Yes,Latino Independent,Independent,Independent Women,Liberal,Liberal Independents,Other,East,Suburbs,Other,Version 1,1.21326971054077,Latino women,Non-white,Massachusetts,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
14982,60257,The Republican candidate,The Republican candidate,Male,The Republican candidate,25-29,White 18-29,9,Never attended college,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,East,Rural,Other,Version 1,0.819399654865265,White men,White,Pennsylvania,No,Oppose,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
14983,60258,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,60-64,White 60+,5,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,White,East,Suburbs,White suburban women,Version 1,0.678515493869781,White women,White,Pennsylvania,No,Oppose,Strongly disapprove,Other,Omit,The Democratic Party,No,No,Overturn it
14984,60259,Other,Did not vote,Female,Did not vote,30-39,White 30-44,8,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Women,Moderate,Moderate Independents,White,Midwest,Suburbs,White suburban women,Version 1,0.88173907995224,White women,White,Ohio,No,Support,Somewhat disapprove,Omit,Omit,Omit,No,No,Keep it as is
14989,60272,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,30-39,Latino 30-44,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Yes,Latino Independent,Independent,Independent Women,Liberal,Liberal Independents,Other,East,"Cities over 500,000",Other,Version 1,0.24744795262813601,Latino women,Non-white,Pennsylvania,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
14990,60274,The Democratic candidate,The Democratic candidate,Male,,40-44,White 30-44,12,Attended college but received no degree,No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,Midwest,Suburbs,White suburban men,Version 1,0.7941958904266361,White men,White, Illinois,Yes,Support,Somewhat disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
14995,60285,The Republican candidate,The Republican candidate,Female,,50-59,White 45-59,1,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Women,Conservative,Conservative Independents,White,Midwest,Suburbs,White suburban women,Version 1,0.906853675842285,White women,White, Illinois,Yes,Support,Strongly approve,Hillary Clinton,The U.S. more safe,The Republican Party,No,Yes,Keep it as is
14996,60286,The Republican candidate,The Republican candidate,Female,,50-59,White 45-59,1,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Women,Conservative,Conservative Independents,White,Midwest,Suburbs,White suburban women,Version 1,0.906853675842285,White women,White, Illinois,Yes,Support,Strongly approve,Hillary Clinton,The U.S. more safe,The Republican Party,No,Yes,Keep it as is
14997,60291,The Democratic candidate,The Democratic candidate,Male,Other,25-29,All others,1,Bachelor's degree (BA or BS),No,All Other,Independent,Independent Men,Moderate,Moderate Independents,Asian,East,Rural,Other,Version 1,0.0726123824715614,All other races,Non-white, Vermont,No,Oppose,Strongly disapprove,Other,The U.S. less safe,The Democratic Party,No,No,Overturn it
15001,60297,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,40-44,Black 30-44,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,Black Democrat,Democrat,Democratic Men,Moderate,Mod/Conserv. Democrats,Black,East,"Cities over 500,000",Other,Version 1,0.344935387372971,Black men,Non-white,Pennsylvania,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
15002,60298,The Democratic candidate,The Democratic candidate,Female,,30-39,White 30-44,5,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,Midwest,"Cities over 500,000",Other,Version 1,0.6193665862083441,White women,White, Illinois,Omit,Omit,Strongly approve,Donald Trump,The U.S. more safe,Omit,No,Yes,Omit
15011,60320,The Republican candidate,The Democratic candidate,Female,,60-64,White 60+,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,White,Midwest,Suburbs,White suburban women,Version 1,1.76131820678711,White women,White, Illinois,Yes,Support,Strongly approve,Hillary Clinton,The U.S. more safe,The Republican Party,No,No,Keep it as is
15012,60322,The Republican candidate,The Republican candidate,Female,The Republican candidate,40-44,White 30-44,5,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,Midwest,Suburbs,White suburban women,Version 1,0.969828009605408,White women,White,Ohio,Yes,Support,Somewhat approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
15016,60328,The Democratic candidate,The Republican candidate,Female,The Democratic candidate,40-44,White 30-44,5,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,East,Suburbs,White suburban women,Version 1,0.791135013103485,White women,White,Massachusetts,No,Oppose,Somewhat disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
15017,60334,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,40-44,White 30-44,17,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Men,Moderate,Mod/Conserv. Democrats,White,East,Suburbs,White suburban men,Version 1,0.861975729465485,White men,White,Pennsylvania,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
15021,60344,The Democratic candidate,The Democratic candidate,Female,,30-39,White 30-44,5,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,Midwest,"Cities over 500,000",Other,Version 1,0.6193665862083441,White women,White, Illinois,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,Yes,Keep it as is
15023,60347,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,18-24,All others,12,Attended college but received no degree,No,All Republicans,Republican,Republican Women,Liberal,Mod./Liberal Republicans,Asian,Midwest,"Cities over 500,000",Other,Version 1,0.392687380313873,All other races,Non-white,Ohio,Yes,Oppose,Somewhat disapprove,Donald Trump,No difference,The Republican Party,No,Yes,Keep it as is
15031,60366,The Republican candidate,The Republican candidate,Male,The Republican candidate,25-29,White 18-29,9,Never attended college,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,East,Rural,Other,Version 1,0.819399654865265,White men,White,Pennsylvania,No,Oppose,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
15032,60367,The Democratic candidate,The Democratic candidate,Female,,18-24,White 18-29,12,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Women,Liberal,Liberal Independents,White,Midwest,Suburbs,White suburban women,Version 1,0.5942593812942499,White women,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,Yes,Keep it as is
15033,60368,Other,Did not vote,Female,Did not vote,30-39,White 30-44,8,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Women,Moderate,Moderate Independents,White,Midwest,Suburbs,White suburban women,Version 1,0.88173907995224,White women,White,Ohio,No,Support,Somewhat disapprove,Omit,Omit,Omit,No,No,Keep it as is
15037,60376,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,60-64,White 60+,5,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,White,East,Suburbs,White suburban women,Version 1,0.678515493869781,White women,White,Pennsylvania,No,Oppose,Strongly disapprove,Other,Omit,The Democratic Party,No,No,Overturn it
15043,60386,The Democratic candidate,The Democratic candidate,Male,Other,50-59,White 45-59,1,Attended college but received no degree,No,White Democrat,Democrat,Democratic Men,Moderate,Mod/Conserv. Democrats,White,East,Rural,Other,Version 1,0.0926070287823677,White men,White, Vermont,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
15045,60389,The Republican candidate,The Republican candidate,Female,The Republican candidate,50-59,White 45-59,2,Never attended college,No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,East,Suburbs,White suburban women,Version 1,0.38511210680007896,White women,White,Maine,Omit,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
15048,60398,The Democratic candidate,The Democratic candidate,Male,,25-29,White 18-29,5,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,Midwest,"Cities over 500,000",Other,Version 1,0.607061505317688,White men,White, Illinois,No,Oppose,Strongly disapprove,Didn't vote,The U.S. less safe,The Democratic Party,No,Yes,Keep it as is
15050,60402,The Democratic candidate,The Democratic candidate,Male,Other,60-64,White 60+,1,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,East,Rural,Other,Version 1,0.330104261636734,White men,White,Maine,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,Yes,No,Keep it as is
15053,60407,The Republican candidate,The Republican candidate,Male,The Republican candidate,40-44,White 30-44,8,Attended college but received no degree,No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,Midwest,Suburbs,White suburban men,Version 1,0.8879796266555791,White men,White,Ohio,Omit,Omit,Somewhat approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
15075,60457,The Democratic candidate,The Republican candidate,Male,,30-39,White 30-44,5,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,Midwest,"Cities over 500,000",Other,Version 1,0.70886904001236,White men,White, Illinois,Yes,Support,Somewhat approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
15082,60469,The Republican candidate,The Democratic candidate,Female,The Democratic candidate,30-39,White 30-44,17,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,White,East,Suburbs,White suburban women,Version 1,0.966159760951996,White women,White,Pennsylvania,No,Oppose,Strongly disapprove,Other,The U.S. less safe,The Republican Party,No,No,Keep it as is
15087,60486,The Republican candidate,The Democratic candidate,Male,The Democratic candidate,18-24,White 18-29,14,Attended college but received no degree,No,All Republicans,Republican,Republican Men,Moderate,Mod./Liberal Republicans,White,Midwest,Suburbs,White suburban men,Version 1,0.80329042673111,White men,White,Ohio,No,Support,Strongly disapprove,Donald Trump,The U.S. less safe,The Republican Party,No,No,Keep it as is
